accession_id,replicate_id,value
Q15848,14,
Q15848,15,23.9913564521317
A0A0C4DH34,1,25.3786517955338
A0A0C4DH34,2,25.7311739917768
A0A0C4DH34,3,24.9380910149472
A0A0C4DH34,4,26.2234667653709
A0A0C4DH34,5,25.1192175646348
A0A0C4DH34,6,26.1803121136066
A0A0C4DH34,7,26.0950673016071
A0A0C4DH34,8,25.4283504597704
A0A0C4DH34,9,
A0A0C4DH34,10,26.3486278057226
A0A0C4DH34,11,
A0A0C4DH34,12,25.1310838775825
A0A0C4DH34,13,26.7184262653414
A0A0C4DH34,14,
A0A0C4DH34,15,27.0540342275034
P00488,1,23.52659475339
P00488,2,22.0739166514689
P00488,3,22.2335658480426
P00488,4,24.0029022098523
P00488,5,22.3312045326135
P00488,6,22.5842156734378
P00488,7,22.4849044950219
P00488,8,21.5997784837933
P00488,9,22.9641631600349
P00488,10,22.8233960083187
P00488,11,22.0905518204846
P00488,12,21.4656301717453
P00488,13,20.543024265909
P00488,14,22.1768816779914
P00488,15,22.7945951386031
A0A0C4DH31,1,24.6641091306323
A0A0C4DH31,2,25.2126361979225
A0A0C4DH31,3,22.619099625013
A0A0C4DH31,4,24.8684420311484
A0A0C4DH31,5,25.4141587443249
A0A0C4DH31,6,26.1988234414762
A0A0C4DH31,7,23.6436140178779
A0A0C4DH31,8,24.9625225609598
A0A0C4DH31,9,24.0008410939007
A0A0C4DH31,10,25.2054946810877
A0A0C4DH31,11,
A0A0C4DH31,12,25.7234086816777
A0A0C4DH31,13,26.3686298133273
A0A0C4DH31,14,
A0A0C4DH31,15,25.4960991701405
P02654,1,27.4246234108636
P02654,2,26.2254907744584
P02654,3,25.678284417021
P02654,4,28.3056081969057
P02654,5,27.7150907039995
P02654,6,27.2685659859292
P02654,7,28.0179702152042
P02654,8,27.5473085420379
P02654,9,28.8826492523838
P02654,10,28.859701977154
P02654,11,26.9281832841395
P02654,12,27.165763292278
P02654,13,27.4434793179951
P02654,14,27.0909353790679
P02654,15,27.6092177479482
A0A075B6I0,1,
A0A075B6I0,2,25.6740868568228
A0A075B6I0,3,16.487918520929
A0A075B6I0,4,27.7857512758254
A0A075B6I0,5,26.260853652291
A0A075B6I0,6,27.7899847947128
A0A075B6I0,7,27.6217062623108
A0A075B6I0,8,27.3046076997846
A0A075B6I0,9,26.2277506269397
A0A075B6I0,10,28.2079721788777
A0A075B6I0,11,
A0A075B6I0,12,24.136648235074
A0A075B6I0,13,27.2663334717254
A0A075B6I0,14,
A0A075B6I0,15,27.0560001047952
P06276,1,19.8649901321318
P06276,2,20.3122980178277
P06276,3,20.3553080764895
P06276,4,22.6166116588009
P06276,5,20.9086652818211
P06276,6,20.5188375374285
P06276,7,21.3298642081676
P06276,8,17.9690491934796
P06276,9,20.9652910917148
P06276,10,19.4659290416923
P06276,11,20.2356122657977
P06276,12,20.7163237980166
P06276,13,17.9771233725757
P06276,14,19.9846799057837
P06276,15,19.6134405734266
P04196,1,26.3462622604622
P04196,2,26.3821859930583
P04196,3,25.7201759839434
P04196,4,26.2796238990618
P04196,5,26.456870119093
P04196,6,25.9829624244252
P04196,7,26.8771294553181
P04196,8,26.978256061548
P04196,9,27.057033702089
P04196,10,27.3481550068661
P04196,11,25.7793149862456
P04196,12,25.8564523153704
P04196,13,26.0227817820181
P04196,14,26.390278660044
P04196,15,26.3952891030889
P02747,1,28.0024408615813
P02747,2,28.2802082119419
P02747,3,27.7707093562621
P02747,4,28.9848428515935
P02747,5,27.4734395781657
P02747,6,27.7378926267142
P02747,7,27.8582796684215
P02747,8,27.3338132245783
P02747,9,27.199759648544
P02747,10,28.870030805291
P02747,11,27.7255294600984
P02747,12,27.7964356539173
P02747,13,27.5621633355128
P02747,14,26.5404960608454
P02747,15,27.5951266735414
A0A075B6P5,1,25.7037181601087
A0A075B6P5,2,25.3058429956904
A0A075B6P5,3,24.5080907072447
A0A075B6P5,4,25.6467481013686
A0A075B6P5,5,25.3538688583186
A0A075B6P5,6,25.3033016599468
A0A075B6P5,7,24.9089858858094
A0A075B6P5,8,25.1060149378724
A0A075B6P5,9,25.0176304677614
A0A075B6P5,10,26.5387065109099
A0A075B6P5,11,
A0A075B6P5,12,24.325602464692
A0A075B6P5,13,25.8407656323159
A0A075B6P5,14,
A0A075B6P5,15,25.186389338313
A0A0B4J1V6,1,24.0510077528965
A0A0B4J1V6,2,22.1731647246337
A0A0B4J1V6,3,
A0A0B4J1V6,4,23.5638367848237
A0A0B4J1V6,5,23.3560876137996
A0A0B4J1V6,6,22.4208288981319
A0A0B4J1V6,7,22.6442743909627
A0A0B4J1V6,8,
A0A0B4J1V6,9,20.4141071171696
A0A0B4J1V6,10,24.3452303441693
A0A0B4J1V6,11,21.6460119287442
A0A0B4J1V6,12,22.9123433642824
A0A0B4J1V6,13,
A0A0B4J1V6,14,22.5900771309605
A0A0B4J1V6,15,22.7261092039041
P02746,1,28.2876243217449
P02746,2,29.036507973595
P02746,3,27.7989708750517
P02746,4,29.2334762509554
P02746,5,27.9322446741749
P02746,6,28.6568666533685
P02746,7,28.4968230034721
P02746,8,27.8433799713902
P02746,9,27.5629639230198
P02746,10,29.510582735206
P02746,11,27.6861888809987
P02746,12,28.2075998944964
P02746,13,28.0607485329428
P02746,14,27.5998153655105
P02746,15,28.1137642591315
A0A0B4J1V2,1,25.0889357174357
A0A0B4J1V2,2,22.6840388692701
A0A0B4J1V2,3,23.1757858677127
A0A0B4J1V2,4,23.7436560044953
A0A0B4J1V2,5,23.931027457219
A0A0B4J1V2,6,23.62377256094
A0A0B4J1V2,7,22.9367709140716
A0A0B4J1V2,8,21.9037833088788
A0A0B4J1V2,9,23.1722492508795
A0A0B4J1V2,10,22.8309569139542
A0A0B4J1V2,11,
A0A0B4J1V2,12,21.9506655279547
A0A0B4J1V2,13,23.807938169297
A0A0B4J1V2,14,
A0A0B4J1V2,15,23.8628734129748
P43652,1,22.8906524467251
P43652,2,23.3842957750497
P43652,3,22.9221422901237
P43652,4,24.8979990366305
P43652,5,24.0031596424253
P43652,6,23.8011439064703
P43652,7,24.1858602556464
P43652,8,22.6490640444683
P43652,9,22.7777208534559
P43652,10,22.3176621276916
P43652,11,21.7986347507233
P43652,12,22.2901336234781
P43652,13,21.6644455484017
P43652,14,22.929258408637
P43652,15,23.9189803967642
P01591,1,29.5262850552837
P01591,2,29.8203422545056
P01591,3,28.3064776307711
P01591,4,30.4964801803212
P01591,5,29.2439977755748
P01591,6,30.5774071022313
P01591,7,29.472161605909
P01591,8,28.5411536432077
P01591,9,27.8115805817688
P01591,10,29.3204684278898
P01591,11,27.3548946163941
P01591,12,29.6325457299704
P01591,13,30.7246028162298
P01591,14,29.6554854392957
P01591,15,30.7926554753196
P02787,1,30.0479125305616
P02787,2,30.3822643408971
P02787,3,29.8915125606689
P02787,4,31.113155681632
P02787,5,30.7528642305607
P02787,6,30.399479742762
P02787,7,30.7249280222139
P02787,8,29.3387938382438
P02787,9,29.9707618091716
P02787,10,29.4899127450167
P02787,11,28.5830508514751
P02787,12,29.5086196790593
P02787,13,29.1136897532291
P02787,14,30.0744414560922
P02787,15,30.1958938725028
P11226,1,24.8374489247788
P11226,2,22.3671438280081
P11226,3,21.5079939599914
P11226,4,24.0783052421164
P11226,5,23.655236339005
P11226,6,22.6867125278106
P11226,7,23.3046599167936
P11226,8,23.0701537087996
P11226,9,23.4732073037603
P11226,10,23.4784013083176
P11226,11,20.2986040854792
P11226,12,20.3060794950926
P11226,13,22.6028619418057
P11226,14,21.6284971596488
P11226,15,
P05160,1,22.6082873134426
P05160,2,21.2967011627767
P05160,3,21.0267503586669
P05160,4,22.9999642271651
P05160,5,21.6905965367456
P05160,6,21.5476439108956
P05160,7,22.0390890629158
P05160,8,20.5635575264996
P05160,9,21.5381529278968
P05160,10,21.8029785557922
P05160,11,20.5972342076949
P05160,12,20.9321455319557
P05160,13,20.4536243184851
P05160,14,20.5686686933805
P05160,15,21.000927032548
Q96PD5,1,22.9395533893649
Q96PD5,2,24.1850284478057
Q96PD5,3,23.1635385088648
Q96PD5,4,24.1755422412435
Q96PD5,5,24.2860207299037
Q96PD5,6,23.8254161274571
Q96PD5,7,23.8933770840617
Q96PD5,8,22.5332888532377
Q96PD5,9,23.5301719807147
Q96PD5,10,23.6364405337805
Q96PD5,11,22.5998011803462
Q96PD5,12,23.2212702650452
Q96PD5,13,21.1174351146355
Q96PD5,14,23.0934078923976
Q96PD5,15,23.8459417412639
P01721,1,26.4462431780829
P01721,2,27.1109800924982
P01721,3,24.7038237514899
P01721,4,
P01721,5,
P01721,6,26.1840447834594
P01721,7,25.8073977696703
P01721,8,23.8945802169236
P01721,9,24.8353781279029
P01721,10,26.011053353151
P01721,11,25.6076384737461
P01721,12,22.5709859784701
P01721,13,23.5627892872691
P01721,14,26.0334287150261
P01721,15,25.5874641685772
P01714,1,27.1532523503351
P01714,2,24.660577439662
P01714,3,24.3764343773039
P01714,4,26.552712010555
P01714,5,25.2518727186498
P01714,6,25.0967569700113
P01714,7,25.0319155306823
P01714,8,23.971057941226
P01714,9,23.7240074993888
P01714,10,25.8792581007695
P01714,11,24.3327211527726
P01714,12,26.0503228061319
P01714,13,25.2233931115079
P01714,14,24.8383148882146
P01714,15,26.212506329859
P01861,1,26.3228207525907
P01861,2,27.6820410880867
P01861,3,27.181487904251
P01861,4,28.341001937045
P01861,5,24.7246320877704
P01861,6,28.5696786182754
P01861,7,27.7982293201442
P01861,8,29.062447972228
P01861,9,28.7162034148817
P01861,10,28.7889897896881
P01861,11,23.9768367844627
P01861,12,27.9256956833273
P01861,13,25.1664913552366
P01861,14,28.968895876494
P01861,15,28.2195579197331
P01860,1,28.0736756266267
P01860,2,28.4503790655698
P01860,3,28.088662821432
P01860,4,28.861389149561
P01860,5,29.0028432084174
P01860,6,28.9767548604771
P01860,7,29.4854282153153
P01860,8,26.8050126818395
P01860,9,27.4720453704583
P01860,10,27.6567643865508
P01860,11,28.3361992535418
P01860,12,28.7998972829952
P01860,13,27.8040279910474
P01860,14,28.2332476617513
P01860,15,27.3369653541214
A0A075B6S5,1,27.1847069390155
A0A075B6S5,2,24.1125915867369
A0A075B6S5,3,26.8047665721425
A0A075B6S5,4,27.2931614930964
A0A075B6S5,5,27.0321257901071
A0A075B6S5,6,24.8324353773049
A0A075B6S5,7,25.1208001179715
A0A075B6S5,8,23.2111290091789
A0A075B6S5,9,
A0A075B6S5,10,28.1332024304938
A0A075B6S5,11,22.6547776089652
A0A075B6S5,12,25.3978367653581
A0A075B6S5,13,25.0354438284619
A0A075B6S5,14,23.6756219970681
A0A075B6S5,15,27.3622720026599
P29622,1,22.2455399403832
P29622,2,21.4534736112711
P29622,3,22.3104962945971
P29622,4,23.4217535874201
P29622,5,22.729681312586
P29622,6,22.6886985200986
P29622,7,22.8417063806009
P29622,8,20.6317419191768
P29622,9,22.3731848387307
P29622,10,22.5601088885869
P29622,11,20.9542559593945
P29622,12,20.1200960960986
P29622,13,19.1107993337313
P29622,14,21.2435366203559
P29622,15,22.6157589358202
P01700,1,28.7546810062894
P01700,2,28.4204530737484
P01700,3,27.1900874940355
P01700,4,28.0750538270996
P01700,5,28.2179877146615
P01700,6,28.5035486895119
P01700,7,28.4566194961957
P01700,8,27.3371355434622
P01700,9,27.0230568490885
P01700,10,27.9137065375641
P01700,11,26.2813053723183
P01700,12,27.7805669997242
P01700,13,27.7901091221035
P01700,14,27.6155456762998
P01700,15,28.6080898713807
P48740,1,23.1262702753052
P48740,2,21.2272328270851
P48740,3,19.050326958304
P48740,4,22.9504519535589
P48740,5,21.1642907160866
P48740,6,22.8091754132022
P48740,7,23.0691048812252
P48740,8,23.7204630484846
P48740,9,23.5649997796798
P48740,10,20.9661364621424
P48740,11,21.5878361041185
P48740,12,22.7626148058261
P48740,13,23.3321064989079
P48740,14,21.8683478266336
P48740,15,22.7496419593136
A0A0B4J1Y8,1,25.1571134393275
A0A0B4J1Y8,2,25.2203331553772
A0A0B4J1Y8,3,22.9211435899051
A0A0B4J1Y8,4,24.714134396215
A0A0B4J1Y8,5,24.9348109868129
A0A0B4J1Y8,6,25.252522516247
A0A0B4J1Y8,7,25.1641525849755
A0A0B4J1Y8,8,23.0654279684469
A0A0B4J1Y8,9,21.7854843971395
A0A0B4J1Y8,10,22.7433683817699
A0A0B4J1Y8,11,
A0A0B4J1Y8,12,21.9010598531459
A0A0B4J1Y8,13,24.3071641132504
A0A0B4J1Y8,14,
A0A0B4J1Y8,15,24.9040774288138
A0A0C4DH38,1,28.7831302355804
A0A0C4DH38,2,28.065840856941
A0A0C4DH38,3,25.4524622097976
A0A0C4DH38,4,27.6097813557455
A0A0C4DH38,5,26.921048223274
A0A0C4DH38,6,27.7836298486033
A0A0C4DH38,7,26.4894381213938
A0A0C4DH38,8,26.7846909521489
A0A0C4DH38,9,27.3605149140937
A0A0C4DH38,10,27.0813156888289
A0A0C4DH38,11,25.653105286384
A0A0C4DH38,12,27.2443607862179
A0A0C4DH38,13,28.0858803807607
A0A0C4DH38,14,27.8575086653186
A0A0C4DH38,15,27.4923599357073
A0A075B6Q5,1,24.2192624822589
A0A075B6Q5,2,25.494452048895
A0A075B6Q5,3,21.8994011803137
A0A075B6Q5,4,23.6471325198359
A0A075B6Q5,5,23.9864170463198
A0A075B6Q5,6,23.2833382213483
A0A075B6Q5,7,21.0307290933929
A0A075B6Q5,8,20.7297435383963
A0A075B6Q5,9,23.9670165299064
A0A075B6Q5,10,24.6914700645496
A0A075B6Q5,11,22.2814716431709
A0A075B6Q5,12,23.3570278740895
A0A075B6Q5,13,20.079266012938
A0A075B6Q5,14,21.1487372328108
A0A075B6Q5,15,24.1354744533472
P35858,1,23.1455379034725
P35858,2,22.3225388479663
P35858,3,22.2059495182627
P35858,4,23.5113521283267
P35858,5,23.3702606355093
P35858,6,22.9829406710452
P35858,7,23.1546512581294
P35858,8,20.7265042321277
P35858,9,22.3449730960136
P35858,10,23.1102194787754
P35858,11,20.8574161172512
P35858,12,20.3058569084932
P35858,13,19.2991185627964
P35858,14,19.5954869643167
P35858,15,22.4764495667346
Q9BWP8,1,21.21483846356
Q9BWP8,2,22.1722797760324
Q9BWP8,3,21.8691389534401
Q9BWP8,4,20.7229242385569
Q9BWP8,5,21.555716265952
Q9BWP8,6,24.1121938542499
Q9BWP8,7,25.8032643931455
Q9BWP8,8,19.8387361357922
Q9BWP8,9,21.6507081915235
Q9BWP8,10,23.4681188648601
Q9BWP8,11,21.3036291516563
Q9BWP8,12,
Q9BWP8,13,25.4106374133608
Q9BWP8,14,21.73764510955
Q9BWP8,15,22.1862230760962
P02745,1,27.104496058928
P02745,2,27.2308681844888
P02745,3,26.6173685890691
P02745,4,28.1745044646638
P02745,5,26.9502695003886
P02745,6,27.2889446247938
P02745,7,27.5398603593112
P02745,8,26.7930277356857
P02745,9,27.0027091052726
P02745,10,28.6007725417962
P02745,11,26.9592534462613
P02745,12,27.1821512341117
P02745,13,27.2249942351174
P02745,14,26.418186416264
P02745,15,27.0741862247708
A0A0B4J1Y9,1,26.9879353303487
A0A0B4J1Y9,2,28.3402379775444
A0A0B4J1Y9,3,26.187201480518
A0A0B4J1Y9,4,28.6461918862199
A0A0B4J1Y9,5,28.1844704897744
A0A0B4J1Y9,6,26.1220451580489
A0A0B4J1Y9,7,26.4394741817964
A0A0B4J1Y9,8,25.2356779953842
A0A0B4J1Y9,9,24.932019341095
A0A0B4J1Y9,10,28.9242520398904
A0A0B4J1Y9,11,23.9003044720038
A0A0B4J1Y9,12,27.1751234121026
A0A0B4J1Y9,13,26.2921435454334
A0A0B4J1Y9,14,25.9868076148483
A0A0B4J1Y9,15,28.8545988675879
P04433,1,28.310036841715
P04433,2,28.6150895879837
P04433,3,27.7304615337745
P04433,4,28.6388586712828
P04433,5,27.85531201394
P04433,6,28.4517157680687
P04433,7,28.3297564494538
P04433,8,27.6054782746641
P04433,9,27.5986801113992
P04433,10,29.0452065659058
P04433,11,26.7207761446715
P04433,12,28.7134200268884
P04433,13,29.2316007494253
P04433,14,28.5070321814086
P04433,15,28.9328078529465
A0A0A0MS15,1,26.0030523844357
A0A0A0MS15,2,24.1337511774935
A0A0A0MS15,3,24.5615079787637
A0A0A0MS15,4,26.7778111344337
A0A0A0MS15,5,26.5646364444874
A0A0A0MS15,6,26.6211472948335
A0A0A0MS15,7,26.1464122111418
A0A0A0MS15,8,25.334017896043
A0A0A0MS15,9,26.4180094349889
A0A0A0MS15,10,26.9215022936345
A0A0A0MS15,11,24.6615019478903
A0A0A0MS15,12,26.6615291303422
A0A0A0MS15,13,26.5296806375996
A0A0A0MS15,14,26.1809949474168
A0A0A0MS15,15,26.932019341095
P19827,1,26.3260141144116
P19827,2,27.0180763698741
P19827,3,25.9574168441222
P19827,4,27.6116115619467
P19827,5,26.662208525241
P19827,6,27.2524142369699
P19827,7,27.2707950507416
P19827,8,26.5371221648186
P19827,9,26.589637203911
P19827,10,26.8029194099582
P19827,11,25.9382032127184
P19827,12,26.3915247089783
P19827,13,24.3280021005752
P19827,14,26.2920030824754
P19827,15,26.9136494790879
P04432,1,28.1333494367648
P04432,2,27.8454153935872
P04432,3,25.7397476530956
P04432,4,27.7584983353137
P04432,5,27.4810837293709
P04432,6,28.1779291487072
P04432,7,27.5214069450964
P04432,8,25.8343174999219
P04432,9,27.2170632656738
P04432,10,28.1692087643596
P04432,11,24.1785846190915
P04432,12,26.1777105923835
P04432,13,26.6619368056732
P04432,14,24.5673229606019
P04432,15,26.5813277159571
P01619,1,30.1477081257493
P01619,2,29.7381181913101
P01619,3,29.0101997505577
P01619,4,29.7808798333965
P01619,5,29.4435781185129
P01619,6,29.7990944304871
P01619,7,29.721053308549
P01619,8,28.7234477425839
P01619,9,28.9472623764293
P01619,10,29.9176950335034
P01619,11,27.9491008079854
P01619,12,29.2519855517296
P01619,13,29.9750060396364
P01619,14,29.651573356279
P01619,15,30.2808497981416
P08185,1,22.4005167495042
P08185,2,21.8975190428827
P08185,3,22.6797936275597
P08185,4,23.7531767513986
P08185,5,22.8098426915625
P08185,6,21.1879150327778
P08185,7,20.6412121147951
P08185,8,19.0954279302906
P08185,9,22.3115221667518
P08185,10,21.4576373809918
P08185,11,20.4772404637822
P08185,12,21.1066140554351
P08185,13,19.6908266880685
P08185,14,22.5921549720332
P08185,15,21.8165962068241
P0DOX8,1,32.2105987057738
P0DOX8,2,28.195964251876
P0DOX8,3,32.316487194848
P0DOX8,4,33.1715697798198
P0DOX8,5,32.4966706476845
P0DOX8,6,32.532759006527
P0DOX8,7,32.7218763344158
P0DOX8,8,32.3018200507493
P0DOX8,9,31.2134985962796
P0DOX8,10,32.9475410772977
P0DOX8,11,27.0073151073851
P0DOX8,12,31.991588923832
P0DOX8,13,29.229470701351
P0DOX8,14,27.839120248673
P0DOX8,15,32.0071479953347
A0A0C4DH68,1,27.5441422329063
A0A0C4DH68,2,25.973096312013
A0A0C4DH68,3,26.388046198676
A0A0C4DH68,4,28.0794857604082
A0A0C4DH68,5,27.2926350581185
A0A0C4DH68,6,27.5439210680768
A0A0C4DH68,7,27.2505180329192
A0A0C4DH68,8,24.868630421726
A0A0C4DH68,9,26.8394206411701
A0A0C4DH68,10,28.6572074904144
A0A0C4DH68,11,24.957394702125
A0A0C4DH68,12,27.787745067605
A0A0C4DH68,13,28.4055583659521
A0A0C4DH68,14,27.2437254576375
A0A0C4DH68,15,27.2815353162954
P27169,1,25.2882758222596
P27169,2,24.8356672548034
P27169,3,25.0136750212659
P27169,4,25.5739524591565
P27169,5,25.5758286571673
P27169,6,25.536914738421
P27169,7,25.1615409544364
P27169,8,23.9126905591185
P27169,9,25.5098733231515
P27169,10,24.6581273484291
P27169,11,24.2520532473419
P27169,12,24.4687403679244
P27169,13,23.7611137310158
P27169,14,24.9270078619429
P27169,15,25.0462687417297
P19823,1,26.5840550642423
P19823,2,26.7224709025162
P19823,3,26.2551187838612
P19823,4,27.3418079001002
P19823,5,26.815433723834
P19823,6,27.3935390632594
P19823,7,27.3324480056064
P19823,8,26.1077117918629
P19823,9,26.3796270418477
P19823,10,26.7633191638897
P19823,11,25.5685121424563
P19823,12,26.2089768671158
P19823,13,24.9263745454091
P19823,14,26.4737646995202
P19823,15,26.7060920989144
P06312,1,29.4591433156401
P06312,2,29.1665536067266
P06312,3,28.5025247618589
P06312,4,29.6997363493383
P06312,5,28.9952602490092
P06312,6,29.5133528914437
P06312,7,28.9955298310118
P06312,8,28.4351955753076
P06312,9,29.0669443940399
P06312,10,29.7803479757849
P06312,11,28.2291268504924
P06312,12,29.1833586589549
P06312,13,28.1443810603912
P06312,14,28.1484114121614
P06312,15,29.391860630067
A0A0J9YX35,1,24.6890185855555
A0A0J9YX35,2,25.7568962871955
A0A0J9YX35,3,24.8439310161428
A0A0J9YX35,4,26.0524595946623
A0A0J9YX35,5,24.035317966299
A0A0J9YX35,6,25.7737680347792
A0A0J9YX35,7,25.5681641906811
A0A0J9YX35,8,24.38824331958
A0A0J9YX35,9,23.5853165122341
A0A0J9YX35,10,26.2092930131091
A0A0J9YX35,11,24.7243198273801
A0A0J9YX35,12,24.72041085918
A0A0J9YX35,13,24.9119595253856
A0A0J9YX35,14,25.5340670203395
A0A0J9YX35,15,25.6036544136965
